prison,date,incidents
Leeds,2006-03-01,1
Leeds,2006-04-01,1
Leeds,2006-05-01,1
Leeds,2006-07-01,2
Leeds,2006-12-01,1
Leeds,2007-02-01,1
Leeds,2007-06-01,1
Leeds,2007-09-01,1
Leeds,2008-03-01,1
Leeds,2009-01-01,1
Leeds,2009-08-01,1
Leeds,2009-10-01,1
Leeds,2010-01-01,1
Leeds,2010-10-01,1
Leeds,2011-07-01,1
Leeds,2012-02-01,1
Leeds,2013-07-01,1
Leeds,2013-12-01,1
Leeds,2014-01-01,1
Leeds,2014-05-01,1
Leeds,2014-09-01,1
Leeds,2015-05-01,1
Leeds,2015-11-01,1
Leeds,2016-01-01,1
Leeds,2016-02-01,1
Leeds,2016-06-01,2
Leeds,2017-11-01,2
Leeds,2018-04-01,1
Leeds,2018-07-01,1
Leeds,2018-08-01,1
Leeds,2018-11-01,1
Leeds,2019-04-01,2
Leeds,2019-09-01,1
Leeds,2020-01-01,1
Leeds,2020-08-01,2
Leeds,2020-11-01,2
Leeds,2021-06-01,1
Leeds,2021-11-01,1
Leeds,2022-03-01,1
Leeds,2022-12-01,3
Leeds,2023-01-01,1
Leeds,2023-02-01,1
Leeds,2023-04-01,1
Leeds,2023-05-01,1
Leeds,2023-10-01,1
Leeds,2024-02-01,1
Leeds,2024-04-01,1
Leeds,2024-05-01,1
Leicester,2000-03-01,2
Leicester,2000-04-01,1
Leicester,2000-09-01,1
Leicester,2001-09-01,1
Leicester,2001-12-01,1
Leicester,2002-02-01,1
Leicester,2003-03-01,1
Leicester,2003-09-01,1
Leicester,2004-03-01,1
Leicester,2004-05-01,1
Leicester,2004-10-01,1
Leicester,2005-05-01,1
Leicester,2005-06-01,1
Leicester,2006-02-01,1
Leicester,2007-01-01,1
Leicester,2007-06-01,1
Leicester,2007-08-01,1
Leicester,2007-11-01,1
Leicester,2008-12-01,1
Leicester,2009-02-01,1
Leicester,2009-11-01,1
Leicester,2011-02-01,1
Leicester,2011-04-01,1
Leicester,2011-06-01,1
Leicester,2014-09-01,1
Leicester,2015-09-01,1
Leicester,2016-11-01,1
Leicester,2017-10-01,1
Leicester,2017-12-01,1
Leicester,2019-01-01,1
Leicester,2019-10-01,1
Leicester,2019-12-01,1
Lewes,2000-05-01,1
Lewes,2001-01-01,1
Lewes,2001-05-01,1
Lewes,2001-10-01,1
Lewes,2002-02-01,2
Lewes,2002-08-01,2
Lewes,2002-10-01,1
Lewes,2003-09-01,1
Lewes,2004-03-01,1
Lewes,2004-05-01,1
Lewes,2005-12-01,1
Lewes,2007-04-01,1
Lewes,2007-07-01,1
Lewes,2010-01-01,1
Lewes,2012-07-01,3
Lewes,2016-02-01,1
Lewes,2017-02-01,1
Lewes,2017-04-01,1
Lewes,2018-03-01,1
Lewes,2018-06-01,1
Lewes,2019-02-01,1
Lewes,2021-01-01,1
Lewes,2021-03-01,1
Lewes,2021-05-01,1
Lewes,2023-06-01,1
Lincoln,2003-06-01,1
Lincoln,2004-05-01,1
Lincoln,2004-11-01,1
Lincoln,2006-02-01,1
Lincoln,2006-05-01,1
Lincoln,2006-11-01,1
Lincoln,2007-10-01,1
Lincoln,2007-12-01,1
Lincoln,2008-02-01,1
Lincoln,2008-06-01,1
Lincoln,2008-07-01,1
Lincoln,2009-04-01,1
Lincoln,2009-08-01,1
Lincoln,2012-04-01,1
Lincoln,2012-08-01,1
Lincoln,2013-03-01,1
Lincoln,2015-02-01,1
Lincoln,2015-06-01,1
Lincoln,2016-06-01,2
Lincoln,2018-04-01,1
Lincoln,2018-11-01,1
Lincoln,2020-05-01,1
Lincoln,2020-07-01,1
Lincoln,2020-12-01,1
Lincoln,2022-01-01,1
Lincoln,2022-09-01,1
Lindholme,2008-11-01,1
Lindholme,2011-06-01,1
Lindholme,2016-04-01,1
Lindholme,2016-05-01,1
Lindholme,2017-02-01,1
Lindholme,2017-11-01,1
Lindholme,2018-06-01,1
Lindholme,2018-10-01,1
Lindholme,2019-03-01,1
Lindholme,2022-06-01,1
Lindholme,2024-08-01,1
Littlehey,2001-10-01,1
Littlehey,2006-09-01,1
Littlehey,2008-04-01,1
Littlehey,2011-06-01,1
Littlehey,2012-08-01,1
Littlehey,2018-10-01,1
Littlehey,2020-07-01,1
Littlehey,2022-07-01,1
Littlehey,2023-01-01,2
Littlehey,2024-02-01,1
Liverpool,2000-05-01,1
Liverpool,2000-11-01,1
Liverpool,2001-03-01,1
Liverpool,2001-08-01,1
Liverpool,2002-07-01,1
Liverpool,2002-08-01,1
Liverpool,2003-07-01,1
Liverpool,2003-08-01,1
Liverpool,2003-10-01,1
Liverpool,2004-04-01,1
Liverpool,2004-07-01,1
Liverpool,2004-12-01,1
Liverpool,2005-06-01,4
Liverpool,2005-08-01,1
Liverpool,2006-05-01,1
Liverpool,2006-06-01,1
Liverpool,2006-08-01,1
Liverpool,2006-11-01,1
Liverpool,2008-04-01,1
Liverpool,2009-02-01,1
Liverpool,2010-02-01,2
Liverpool,2011-06-01,1
Liverpool,2011-12-01,1
Liverpool,2012-01-01,1
Liverpool,2012-08-01,1
Liverpool,2013-02-01,1
Liverpool,2014-03-01,1
Liverpool,2014-04-01,1
Liverpool,2014-12-01,2
Liverpool,2015-01-01,1
Liverpool,2015-05-01,1
Liverpool,2016-04-01,1
Liverpool,2016-07-01,1
Liverpool,2016-10-01,1
Liverpool,2017-01-01,1
Liverpool,2017-09-01,1
Liverpool,2017-10-01,1
Liverpool,2018-02-01,1
Liverpool,2018-09-01,1
Liverpool,2018-10-01,2
Liverpool,2019-11-01,1
Liverpool,2021-03-01,1
Liverpool,2023-07-01,3
Liverpool,2024-01-01,1
Long Lartin,2001-11-01,1
Long Lartin,2004-02-01,1
Long Lartin,2007-04-01,1
Long Lartin,2007-05-01,1
Long Lartin,2007-07-01,1
Long Lartin,2013-07-01,1
Long Lartin,2014-09-01,1
Long Lartin,2014-12-01,1
Long Lartin,2015-01-01,1
Long Lartin,2016-12-01,1
Long Lartin,2018-02-01,1
Long Lartin,2018-03-01,1
Long Lartin,2018-05-01,1
Long Lartin,2018-08-01,1
Long Lartin,2018-11-01,1
Long Lartin,2019-02-01,1
Long Lartin,2020-12-01,1
Long Lartin,2022-05-01,1
Long Lartin,2024-06-01,1
Low Newton,2004-07-01,1
Low Newton,2013-12-01,1
Low Newton,2015-12-01,1
Low Newton,2016-02-01,1
Low Newton,2024-02-01,1
Lowdham Grange,2005-03-01,1
Lowdham Grange,2011-03-01,1
Lowdham Grange,2016-03-01,1
Lowdham Grange,2016-11-01,1
Lowdham Grange,2018-10-01,1
Lowdham Grange,2018-11-01,1
Lowdham Grange,2021-10-01,1
Lowdham Grange,2023-03-01,3
Lowdham Grange,2023-10-01,1
Lowdham Grange,2023-11-01,1
Lowdham Grange,2024-03-01,1
Maidstone,2001-04-01,1
Maidstone,2008-09-01,1
Maidstone,2013-07-01,1
Maidstone,2015-09-01,1
Maidstone,2020-06-01,1
Maidstone,2023-06-01,1
Maidstone,2023-09-01,1
Manchester,2000-02-01,1
Manchester,2001-10-01,1
Manchester,2002-12-01,1
Manchester,2003-07-01,1
Manchester,2003-10-01,1
Manchester,2004-06-01,1
Manchester,2004-07-01,1
Manchester,2004-09-01,2
Manchester,2004-10-01,1
Manchester,2004-11-01,1
Manchester,2005-09-01,1
Manchester,2006-01-01,1
Manchester,2006-08-01,1
Manchester,2006-09-01,1
Manchester,2006-10-01,1
Manchester,2007-10-01,1
Manchester,2008-01-01,1
Manchester,2008-10-01,1
Manchester,2009-02-01,1
Manchester,2009-04-01,1
Manchester,2009-12-01,1
Manchester,2010-04-01,1
Manchester,2010-06-01,1
Manchester,2011-01-01,1
Manchester,2011-07-01,1
Manchester,2012-01-01,1
Manchester,2012-02-01,1
Manchester,2012-12-01,1
Manchester,2013-06-01,1
Manchester,2014-01-01,1
Manchester,2016-01-01,1
Manchester,2016-03-01,1
Manchester,2016-09-01,1
Manchester,2016-10-01,1
Manchester,2017-02-01,1
Manchester,2018-01-01,1
Manchester,2018-02-01,1
Manchester,2018-05-01,1
Manchester,2018-09-01,1
Manchester,2019-01-01,1
Manchester,2019-04-01,1
Manchester,2021-05-01,1
Manchester,2021-07-01,1
Manchester,2022-02-01,1
Manchester,2022-05-01,1
Manchester,2022-10-01,1
Manchester,2023-04-01,1
Manchester,2023-09-01,1
Manchester,2024-06-01,1
Moorland,2000-05-01,1
Moorland,2002-10-01,1
Moorland,2007-08-01,1
Moorland,2016-01-01,1
Moorland,2016-04-01,1
Moorland,2016-05-01,1
Moorland,2016-12-01,1
Moorland / Hatfield,2014-02-01,1
Morton Hall,2014-09-01,1
Morton Hall,2017-01-01,1
Morton Hall,2017-11-01,1
Morton Hall,2021-02-01,1
Morton Hall,2023-07-01,1
Mount,2007-10-01,1
Mount,2013-05-01,1
Mount,2014-12-01,1
Mount,2015-08-01,1
Mount,2015-09-01,1
Mount,2016-05-01,1
Mount,2017-06-01,1
Mount,2020-08-01,1
Mount,2022-03-01,1
Mount,2022-09-01,1
Mount,2023-04-01,1
Mount,2023-06-01,1
Mount,2023-10-01,1
New Hall,2000-08-01,1
New Hall,2002-01-01,2
New Hall,2003-02-01,1
New Hall,2003-06-01,1
New Hall,2003-11-01,1
New Hall,2004-04-01,1
New Hall,2004-07-01,1
New Hall,2004-10-01,1
New Hall,2005-02-01,1
New Hall,2006-05-01,1
New Hall,2011-04-01,1
New Hall,2014-02-01,1
New Hall,2016-03-01,1
New Hall,2016-04-01,1
New Hall,2016-06-01,1
New Hall,2017-10-01,1
New Hall,2022-03-01,1
New Hall,2023-12-01,1
Northallerton,2002-01-01,1
Northallerton,2002-02-01,1
Northallerton,2012-12-01,1
Northumberland,2012-03-01,1
Northumberland,2012-06-01,1
Northumberland,2013-08-01,1
Northumberland,2014-09-01,1
Northumberland,2015-09-01,1
Northumberland,2016-01-01,1
Northumberland,2016-07-01,1
Northumberland,2016-11-01,1
Northumberland,2017-11-01,1
Northumberland,2019-12-01,1
Northumberland,2020-11-01,1
Northumberland,2021-08-01,1
Northumberland,2021-10-01,1
Northumberland,2022-05-01,1
Northumberland,2022-11-01,1
Northumberland,2023-02-01,1
Northumberland,2024-06-01,1
Northumberland: Acklington,2003-09-01,1
Northumberland: Acklington,2004-08-01,1
Northumberland: Acklington,2004-09-01,1
Northumberland: Acklington,2007-01-01,1
Northumberland: Acklington,2007-08-01,2
Northumberland: Acklington,2010-09-01,1
Northumberland: Castington,2000-02-01,1
Northumberland: Castington,2002-06-01,1
Northumberland: Castington,2003-03-01,1
Norwich,2000-08-01,1
Norwich,2001-09-01,1
Norwich,2001-12-01,1
Norwich,2002-08-01,1
Norwich,2003-01-01,1
Norwich,2003-04-01,1
Norwich,2003-06-01,1
Norwich,2004-03-01,1
Norwich,2004-08-01,1
Norwich,2004-09-01,1
Norwich,2005-06-01,1
Norwich,2005-07-01,2
Norwich,2005-09-01,1
Norwich,2006-01-01,1
Norwich,2008-03-01,1
Norwich,2008-12-01,1
Norwich,2009-01-01,2
Norwich,2009-07-01,1
Norwich,2011-08-01,1
Norwich,2012-01-01,1
Norwich,2012-12-01,1
Norwich,2013-01-01,1
Norwich,2013-11-01,1
Norwich,2013-12-01,1
Norwich,2015-03-01,1
Norwich,2015-05-01,1
Norwich,2017-03-01,1
Norwich,2017-04-01,1
Norwich,2017-06-01,1
Norwich,2018-02-01,1
Norwich,2018-07-01,1
Norwich,2019-06-01,1
Norwich,2021-05-01,1
Norwich,2021-10-01,1
Norwich,2021-12-01,1
Norwich,2023-12-01,1
Nottingham,2000-03-01,1
Nottingham,2000-07-01,1
Nottingham,2000-11-01,1
Nottingham,2001-10-01,1
Nottingham,2001-12-01,2
Nottingham,2002-08-01,1
Nottingham,2002-09-01,1
Nottingham,2003-02-01,1
Nottingham,2003-05-01,1
Nottingham,2003-06-01,1
Nottingham,2003-09-01,1
Nottingham,2004-01-01,1
Nottingham,2004-02-01,1
Nottingham,2004-06-01,1
Nottingham,2005-07-01,1
Nottingham,2010-10-01,1
Nottingham,2013-11-01,1
Nottingham,2014-11-01,1
Nottingham,2016-06-01,1
Nottingham,2016-08-01,1
Nottingham,2017-02-01,2
Nottingham,2017-09-01,2
Nottingham,2017-10-01,2
Nottingham,2018-02-01,1
Nottingham,2018-10-01,1
Nottingham,2018-11-01,1
Nottingham,2018-12-01,1
Nottingham,2021-12-01,1
Nottingham,2022-09-01,1
Nottingham,2023-10-01,1
Oakwood,2016-01-01,1
Onley,2005-08-01,1
Onley,2015-05-01,1
Onley,2018-07-01,1
Onley,2023-06-01,1
Parc,2001-02-01,1
Parc,2001-12-01,1
Parc,2002-09-01,1
Parc,2002-10-01,1
Parc,2003-06-01,1
Parc,2006-03-01,1
Parc,2006-06-01,1
Parc,2008-08-01,1
Parc,2010-08-01,1
Parc,2014-04-01,1
Parc,2014-05-01,1
Parc,2016-02-01,1
Parc,2016-05-01,1
Parc,2016-10-01,1
Parc,2018-11-01,1
Parc,2019-07-01,1
Parc,2019-11-01,1
Parc,2021-09-01,1
Parc,2022-08-01,1
Parc,2024-03-01,1
Parc,2024-05-01,2
Pentonville,2000-07-01,1
Pentonville,2001-01-01,1
Pentonville,2001-10-01,1
Pentonville,2001-11-01,1
Pentonville,2002-06-01,1
Pentonville,2004-06-01,1
Pentonville,2004-10-01,2
Pentonville,2005-06-01,2
Pentonville,2005-10-01,1
Pentonville,2007-06-01,1
Pentonville,2008-03-01,1
Pentonville,2008-04-01,1
Pentonville,2008-12-01,1
Pentonville,2010-01-01,1
Pentonville,2010-08-01,1
Pentonville,2010-09-01,1
Pentonville,2011-02-01,1
Pentonville,2011-05-01,1
Pentonville,2012-03-01,2
Pentonville,2013-04-01,1
Pentonville,2014-12-01,1
Pentonville,2015-08-01,1
Pentonville,2015-11-01,1
Pentonville,2016-01-01,1
Pentonville,2016-06-01,1
Pentonville,2016-11-01,1
Pentonville,2017-03-01,1
Pentonville,2017-04-01,1
Pentonville,2018-02-01,1
Pentonville,2018-11-01,1
Pentonville,2019-08-01,2
Pentonville,2019-11-01,1
Pentonville,2020-02-01,1
Pentonville,2020-07-01,1
Pentonville,2021-03-01,1
Pentonville,2021-06-01,1
Pentonville,2023-07-01,1
Pentonville,2024-05-01,1
Peterborough,2007-01-01,1
Peterborough (Male & Female),2012-08-01,1
Peterborough (Male & Female),2013-11-01,1
Peterborough (Male & Female),2014-05-01,1
Peterborough (Male & Female),2014-08-01,1
Peterborough (Male & Female),2015-02-01,1
Peterborough (Male & Female),2016-03-01,1
Peterborough (Male & Female),2019-04-01,1
Peterborough (Male & Female),2020-07-01,1
Peterborough (Male & Female),2022-09-01,1
Portland,2001-06-01,1
Portland,2004-01-01,1
Portland,2009-11-01,1
Portland,2012-01-01,1
Portland,2013-08-01,1
Portland,2014-10-01,1
Portland,2016-09-01,1
Portland,2019-12-01,1
Portland,2021-04-01,1
Preston,2000-09-01,1
Preston,2000-11-01,1
Preston,2001-08-01,1
Preston,2002-03-01,1
Preston,2002-05-01,1
Preston,2003-02-01,1
Preston,2003-06-01,1
Preston,2003-12-01,1
Preston,2004-01-01,1
Preston,2004-03-01,1
Preston,2005-03-01,1
Preston,2005-12-01,1
Preston,2006-05-01,1
Preston,2006-08-01,1
Preston,2007-01-01,1
Preston,2007-04-01,1
Preston,2011-04-01,1
Preston,2011-06-01,1
Preston,2011-08-01,1
Preston,2012-08-01,1
Preston,2013-09-01,1
Preston,2014-05-01,1
Preston,2014-10-01,1
Preston,2014-12-01,1
Preston,2016-07-01,1
Preston,2021-09-01,1
Preston,2022-05-01,1
Preston,2023-11-01,1
Preston,2024-05-01,1
Ranby,2004-02-01,1
Ranby,2005-06-01,1
Ranby,2013-06-01,2
Ranby,2014-04-01,1
Ranby,2014-05-01,1
Ranby,2015-04-01,1
Ranby,2015-05-01,1
Ranby,2015-06-01,1
Ranby,2015-08-01,1
Ranby,2017-10-01,1
Ranby,2020-01-01,1
Ranby,2020-07-01,1
Ranby,2021-12-01,1
Ranby,2022-08-01,1
Ranby,2023-07-01,1
Ranby,2024-04-01,1
Ranby,2024-05-01,1
Reading,2001-02-01,1
Reading,2004-01-01,1
Reading,2005-06-01,1
Reading,2005-07-01,1
Reading,2005-09-01,1
Reading,2007-12-01,1
Risley,2002-09-01,1
Risley,2007-05-01,1
Risley,2009-07-01,1
Risley,2010-11-01,1
Risley,2011-04-01,2
Risley,2012-12-01,1
Risley,2014-05-01,1
Risley,2014-12-01,1
Risley,2016-08-01,1
Risley,2018-09-01,1
Risley,2019-09-01,1
Risley,2020-05-01,1
Risley,2020-08-01,1
Risley,2021-03-01,1
Risley,2022-10-01,1
Rochester,2004-09-01,1
Rochester,2015-05-01,1
Rochester,2018-04-01,1
Rochester,2022-02-01,1
Rochester,2024-02-01,1
Rye Hill,2004-09-01,1
Rye Hill,2005-03-01,1
Rye Hill,2006-06-01,1
Send,2004-04-01,1
Send,2007-04-01,1
Send,2007-09-01,1
Send,2009-07-01,1
Send,2010-08-01,1
Shepton Mallet,2003-04-01,1
Shepton Mallet,2011-04-01,1
Shrewsbury,2000-08-01,1
Shrewsbury,2003-11-01,1
Shrewsbury,2004-03-01,1
Shrewsbury,2004-05-01,1
Shrewsbury,2004-08-01,2
Shrewsbury,2004-09-01,1
Shrewsbury,2006-08-01,1
Shrewsbury,2008-06-01,1
Shrewsbury,2008-09-01,1
Shrewsbury,2009-08-01,1
Stafford,2000-08-01,1
Stafford,2004-02-01,1
Stafford,2006-12-01,1
Stafford,2009-01-01,1
Stafford,2012-01-01,1
Stafford,2022-08-01,1
Stafford,2023-01-01,1
Stafford,2023-05-01,1
Stocken,2015-11-01,1
Stocken,2019-01-01,1
Stocken,2020-11-01,1
Stocken,2021-03-01,1
Stocken,2023-04-01,1
Stoke Heath,2002-03-01,1
Stoke Heath,2005-01-01,1
Stoke Heath,2010-12-01,1
Stoke Heath,2011-04-01,1
Stoke Heath,2013-03-01,1
Stoke Heath,2015-06-01,1
Stoke Heath,2021-12-01,1
Stoke Heath,2022-09-01,1
Stoke Heath,2023-08-01,1
Styal,2000-04-01,1
Styal,2001-04-01,1
Styal,2002-08-01,1
Styal,2002-11-01,1
Styal,2003-01-01,1
Styal,2003-04-01,1
Styal,2003-06-01,1
Styal,2003-08-01,1
Styal,2006-05-01,1
Styal,2007-06-01,1
Styal,2008-01-01,1
Styal,2009-01-01,1
Styal,2016-10-01,1
Styal,2018-06-01,1
Styal,2019-03-01,1
Styal,2019-05-01,1
Styal,2020-12-01,1
Styal,2022-07-01,1
Styal,2023-12-01,2
Styal,2024-07-01,1
Swaleside (Sheppey),2001-07-01,1
Swaleside (Sheppey),2001-12-01,1
Swaleside (Sheppey),2005-01-01,1
Swaleside (Sheppey),2007-05-01,1
Swaleside (Sheppey),2008-04-01,1
Swaleside (Sheppey),2009-01-01,1
Swaleside (Sheppey),2010-04-01,1
Swaleside (Sheppey),2011-03-01,1
Swaleside (Sheppey),2012-03-01,1
Swaleside (Sheppey),2012-07-01,1
Swaleside (Sheppey),2015-11-01,1
Swaleside (Sheppey),2016-08-01,1
Swaleside (Sheppey),2017-01-01,1
Swaleside (Sheppey),2017-03-01,1
Swaleside (Sheppey),2017-06-01,1
Swaleside (Sheppey),2017-10-01,1
Swaleside (Sheppey),2018-11-01,1
Swaleside (Sheppey),2019-07-01,1
Swaleside (Sheppey),2019-11-01,1
Swaleside (Sheppey),2021-07-01,1
Swaleside (Sheppey),2021-08-01,1
Swaleside (Sheppey),2021-10-01,1
Swaleside (Sheppey),2021-12-01,1
Swaleside (Sheppey),2022-03-01,1
Swaleside (Sheppey),2022-04-01,1
Swaleside (Sheppey),2022-06-01,1
Swaleside (Sheppey),2022-09-01,1
Swaleside (Sheppey),2022-12-01,1
Swaleside (Sheppey),2023-02-01,1
Swaleside (Sheppey),2024-05-01,1
Swaleside (Sheppey),2024-06-01,1
Swansea,2001-08-01,1
Swansea,2003-11-01,1
Swansea,2004-11-01,1
Swansea,2005-05-01,1
Swansea,2007-08-01,1
Swansea,2009-05-01,1
Swansea,2010-07-01,1
Swansea,2010-09-01,1
Swansea,2012-06-01,1
Swansea,2014-03-01,1
Swansea,2015-07-01,1
Swansea,2016-04-01,1
Swansea,2016-09-01,1
Swansea,2016-10-01,1
Swansea,2018-01-01,1
Swansea,2019-12-01,1
Swansea,2020-09-01,1
Swansea,2021-06-01,1
Swinfen Hall,2003-04-01,1
Swinfen Hall,2009-06-01,1
Swinfen Hall,2014-03-01,1
Swinfen Hall,2015-09-01,1
Swinfen Hall,2017-05-01,1
Swinfen Hall,2023-04-01,1
Thameside,2013-12-01,1
Thameside,2015-09-01,1
Thameside,2019-06-01,1
Thameside,2020-01-01,1
Thameside,2023-07-01,1
Usk\Prescoed,2019-09-01,1
Verne,2003-05-01,1
Verne,2004-11-01,1
Verne,2010-04-01,1
Verne,2015-08-01,1
Verne,2017-04-01,1
Verne,2022-10-01,1
Wakefield,2002-10-01,1
Wakefield,2004-01-01,1
Wakefield,2004-08-01,1
Wakefield,2004-09-01,1
Wakefield,2005-03-01,1
Wakefield,2006-12-01,1
Wakefield,2007-07-01,1
Wakefield,2008-01-01,1
Wakefield,2008-06-01,1
Wakefield,2010-12-01,1
Wakefield,2012-06-01,1
Wakefield,2014-05-01,1
Wakefield,2018-11-01,1
Wakefield,2019-06-01,1
Wakefield,2021-02-01,1
Wakefield,2021-04-01,1
Wakefield,2022-05-01,1
Wakefield,2023-10-01,1
Wakefield,2024-07-01,1
Wandsworth,2000-02-01,2
Wandsworth,2000-03-01,1
Wandsworth,2000-04-01,1
Wandsworth,2000-06-01,1
Wandsworth,2000-08-01,1
Wandsworth,2000-12-01,1
Wandsworth,2001-08-01,1
Wandsworth,2002-03-01,1
Wandsworth,2002-09-01,1
Wandsworth,2003-02-01,1
Wandsworth,2003-05-01,1
Wandsworth,2003-11-01,1
Wandsworth,2004-02-01,1
Wandsworth,2005-02-01,2
Wandsworth,2005-05-01,1
Wandsworth,2005-09-01,1
Wandsworth,2005-12-01,1
Wandsworth,2006-01-01,1
Wandsworth,2007-01-01,1
Wandsworth,2007-05-01,1
Wandsworth,2007-08-01,1
Wandsworth,2007-10-01,1
Wandsworth,2009-06-01,1
Wandsworth,2009-10-01,1
Wandsworth,2010-03-01,1
Wandsworth,2010-04-01,1
Wandsworth,2010-08-01,1
Wandsworth,2011-02-01,1
Wandsworth,2011-03-01,1
Wandsworth,2014-03-01,1
Wandsworth,2014-06-01,1
Wandsworth,2014-07-01,2
Wandsworth,2014-09-01,1
Wandsworth,2015-05-01,1
Wandsworth,2015-06-01,1
Wandsworth,2015-11-01,1
Wandsworth,2016-05-01,1
Wandsworth,2016-11-01,1
Wandsworth,2019-06-01,1
Wandsworth,2020-03-01,1
Wandsworth,2020-12-01,1
Wandsworth,2021-02-01,1
Wandsworth,2021-03-01,1
Wandsworth,2021-05-01,1
Wandsworth,2021-06-01,3
Wandsworth,2021-12-01,1
Wandsworth,2022-10-01,1
Wandsworth,2022-11-01,1
Wandsworth,2023-04-01,1
Wandsworth,2023-06-01,1
Wandsworth,2023-07-01,2
Wandsworth,2023-11-01,1
Wandsworth,2024-01-01,1
Wandsworth,2024-03-01,1
Wandsworth,2024-07-01,1
Warren Hill,2019-05-01,1
Warren Hill,2024-09-01,1
Wayland,2001-05-01,1
Wayland,2012-01-01,1
Wayland,2012-02-01,1
Wayland,2014-02-01,1
Wayland,2014-12-01,1
Wayland,2016-03-01,1
Wayland,2016-05-01,1
Wayland,2016-07-01,1
Wayland,2018-09-01,1
Wayland,2020-04-01,1
Wayland,2022-05-01,1
Wayland,2023-03-01,1
Wayland,2024-08-01,1
Wealstun,2002-08-01,2
Wealstun,2009-12-01,1
Wealstun,2013-08-01,1
Wealstun,2015-07-01,1
Wealstun,2018-06-01,1
Wealstun,2019-12-01,1
Wealstun,2022-09-01,1
Weare,2005-06-01,1
Wellingborough,2001-10-01,1
Wellingborough,2003-07-01,1
Wellingborough,2009-04-01,1
Wetherby,2000-08-01,1
Wetherby,2001-07-01,1
Wetherby,2011-04-01,1
Whatton,2000-12-01,1
Whatton,2006-10-01,1
Whatton,2007-04-01,1
Whatton,2021-11-01,1
Whitemoor,2006-11-01,1
Whitemoor,2007-02-01,1
Whitemoor,2007-07-01,1
Whitemoor,2007-11-01,1
Whitemoor,2007-12-01,1
Whitemoor,2012-09-01,1
Whitemoor,2013-09-01,1
Whitemoor,2014-09-01,1
Whitemoor,2016-08-01,1
Whitemoor,2017-02-01,1
Whitemoor,2019-09-01,1
Whitemoor,2023-08-01,1
Winchester,2000-02-01,1
Winchester,2000-04-01,1
Winchester,2000-09-01,1
Winchester,2000-10-01,1
Winchester,2001-06-01,2
Winchester,2001-12-01,1
Winchester,2002-04-01,1
Winchester,2003-01-01,1
Winchester,2003-05-01,1
Winchester,2003-08-01,1
Winchester,2003-09-01,1
Winchester,2005-11-01,1
Winchester,2008-03-01,1
Winchester,2008-07-01,1
Winchester,2008-11-01,1
Winchester,2009-01-01,1
Winchester,2011-09-01,1
Winchester,2012-07-01,1
Winchester,2014-01-01,1
Winchester,2014-06-01,1
Winchester,2015-03-01,1
Winchester,2015-07-01,2
Winchester,2015-09-01,1
Winchester,2016-09-01,1
Winchester,2017-05-01,1
Winchester,2017-09-01,1
Winchester,2018-06-01,1
Winchester,2018-10-01,1
Winchester,2018-11-01,1
Winchester,2019-03-01,1
Winchester,2020-05-01,1
Winchester,2021-07-01,1
Winchester,2022-02-01,1
Winchester,2022-12-01,1
Winchester,2023-11-01,1
Wolds,2000-10-01,1
Wolds,2002-12-01,1
Wolds,2009-05-01,1
Woodhill,2001-06-01,1
Woodhill,2001-07-01,1
Woodhill,2002-02-01,2
Woodhill,2002-05-01,1
Woodhill,2003-03-01,1
Woodhill,2003-11-01,1
Woodhill,2004-01-01,1
Woodhill,2004-04-01,1
Woodhill,2004-06-01,1
Woodhill,2005-07-01,1
Woodhill,2005-08-01,1
Woodhill,2008-09-01,1
Woodhill,2009-04-01,1
Woodhill,2009-07-01,1
Woodhill,2011-12-01,1
Woodhill,2012-01-01,1
Woodhill,2013-05-01,2
Woodhill,2013-11-01,1
Woodhill,2013-12-01,1
Woodhill,2014-04-01,1
Woodhill,2014-10-01,1
Woodhill,2015-02-01,1
Woodhill,2015-05-01,1
Woodhill,2015-07-01,1
Woodhill,2015-11-01,1
Woodhill,2015-12-01,1
Woodhill,2016-01-01,1
Woodhill,2016-03-01,1
Woodhill,2016-04-01,1
Woodhill,2016-06-01,1
Woodhill,2016-08-01,2
Woodhill,2016-12-01,1
Woodhill,2018-05-01,1
Woodhill,2019-01-01,1
Woodhill,2019-04-01,2
Woodhill,2019-05-01,1
Woodhill,2021-01-01,1
Woodhill,2021-04-01,1
Woodhill,2022-06-01,1
Woodhill,2022-07-01,1
Woodhill,2023-11-01,1
Wormwood Scrubs,2000-04-01,1
Wormwood Scrubs,2001-11-01,1
Wormwood Scrubs,2002-09-01,1
Wormwood Scrubs,2003-07-01,1
Wormwood Scrubs,2004-08-01,2
Wormwood Scrubs,2004-11-01,1
Wormwood Scrubs,2005-07-01,1
Wormwood Scrubs,2005-08-01,1
Wormwood Scrubs,2005-11-01,1
Wormwood Scrubs,2006-02-01,1
Wormwood Scrubs,2007-02-01,1
Wormwood Scrubs,2007-03-01,1
Wormwood Scrubs,2007-12-01,1
Wormwood Scrubs,2008-01-01,1
Wormwood Scrubs,2008-07-01,1
Wormwood Scrubs,2008-09-01,1
Wormwood Scrubs,2009-04-01,1
Wormwood Scrubs,2009-08-01,1
Wormwood Scrubs,2009-10-01,1
Wormwood Scrubs,2010-03-01,1
Wormwood Scrubs,2010-12-01,1
Wormwood Scrubs,2012-01-01,1
Wormwood Scrubs,2013-01-01,1
